InvoiceID,Branch,City,CustomerType,Gender,ProductLine,UnitPrice,Quantity,Tax5%,Total,Date,Time,TimeOfDay,Hour,Payment,Cogs,GrossMargin Percentage,GrossIncome,Rating,MonthName,Month,Day,Year
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.07,106.5,26/1/2019,3:11:00 pm,Afternoon,15,Ewallet,101.43,4.76,5.07,7.3,January,1,26,2019
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8,36.21,760.45,15/3/2019,2:48:00 pm,Afternoon,14,Credit card,724.24,4.76,36.21,6.5,March,3,15,2019
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.28,131.92,17/1/2019,12:36:00 pm,Afternoon,12,Ewallet,125.64,4.76,6.28,4.9,January,1,17,2019
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.65,76.58,8/1/2019,7:09:00 pm,Evening,19,Credit card,72.93,4.76,3.65,4.3,January,1,8,2019
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4,12.92,271.28,6/1/2019,1:35:00 pm,Afternoon,13,Ewallet,258.36,4.76,12.92,9.3,January,1,6,2019
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7,8.69,182.43,16/2/2019,10:33:00 am,Morning,10,Credit card,173.74,4.76,8.69,7.1,February,2,16,2019
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.82,59.32,13/3/2019,3:45:00 pm,Afternoon,15,Ewallet,56.5,4.76,2.82,9.6,March,3,13,2019
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10,10.72,225.02,28/1/2019,11:51:00 am,Morning,11,Cash,214.3,4.76,10.72,6.2,January,1,28,2019
166-19-2553,A,Yangon,Member,Male,Sports and travel,89.06,6,26.72,561.08,18/1/2019,5:26:00 pm,Evening,17,Cash,534.36,4.76,26.72,9.9,January,1,18,2019
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4,4.66,97.82,19/3/2019,11:52:00 am,Morning,11,Credit card,93.16,4.76,4.66,5.9,March,3,19,2019
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.1,548.18,15/3/2019,2:04:00 pm,Afternoon,14,Ewallet,522.08,4.76,26.1,6.3,March,3,15,2019
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.62,54.97,12/2/2019,5:49:00 pm,Evening,17,Cash,52.35,4.76,2.62,4,February,2,12,2019
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,1.99,41.74,25/2/2019,8:19:00 pm,Evening,20,Cash,39.75,4.76,1.99,6.1,February,2,25,2019
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8,36.01,756.17,21/3/2019,4:08:00 pm,Afternoon,16,Credit card,720.16,4.76,36.01,4.5,March,3,21,2019
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,101.64,19/1/2019,10:17:00 am,Morning,10,Ewallet,96.8,4.76,4.84,8.6,January,1,19,2019
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10,16.6,348.7,8/1/2019,2:25:00 pm,Afternoon,14,Ewallet,332.1,4.76,16.6,6,January,1,8,2019
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.07,85.51,30/3/2019,12:51:00 pm,Afternoon,12,Credit card,81.44,4.76,4.07,9.5,March,3,30,2019
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10,16,335.9,20/2/2019,3:18:00 pm,Afternoon,15,Credit card,319.9,4.76,16,9.9,February,2,20,2019
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.33,216.85,30/3/2019,12:45:00 pm,Afternoon,12,Ewallet,206.52,4.76,10.33,7.5,March,3,30,2019
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2,8.33,175.01,19/3/2019,1:37:00 pm,Afternoon,13,Cash,166.68,4.76,8.33,7.6,March,3,19,2019
460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.58,7,15.95,335.01,13/1/2019,10:03:00 am,Morning,10,Cash,319.06,4.76,15.95,5,January,1,13,2019
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,1,4.4,92.3,5/2/2019,7:42:00 pm,Evening,19,Ewallet,87.9,4.76,4.4,6.7,February,2,5,2019
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10,36.74,771.44,23/3/2019,1:14:00 pm,Afternoon,13,Ewallet,734.7,4.76,36.74,9.5,March,3,23,2019
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.88,102.4,13/3/2019,12:47:00 pm,Afternoon,12,Ewallet,97.52,4.76,4.88,6.8,March,3,13,2019
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,17/3/2019,7:53:00 pm,Evening,19,Ewallet,769.2,4.76,38.46,5.6,March,3,17,2019
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.92,439.22,21/2/2019,10:26:00 am,Morning,10,Cash,418.3,4.76,20.92,7.2,February,2,21,2019
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.16,486.44,7/2/2019,3:06:00 pm,Afternoon,15,Cash,463.28,4.76,23.16,8.1,February,2,7,2019
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.12,485.57,2/3/2019,4:35:00 pm,Afternoon,16,Credit card,462.45,4.76,23.12,8.6,March,3,2,2019
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.1,149,6/3/2019,8:57:00 pm,Evening,20,Cash,141.9,4.76,7.1,9.4,March,3,6,2019
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,15.14,317.84,6/2/2019,3:16:00 pm,Afternoon,15,Credit card,302.7,4.76,15.14,8.9,February,2,6,2019
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,39.66,832.94,28/1/2019,5:47:00 pm,Evening,17,Credit card,793.28,4.76,39.66,4.2,January,1,28,2019
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.26,446.44,18/1/2019,4:23:00 pm,Afternoon,16,Ewallet,425.18,4.76,21.26,5,January,1,18,2019
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.18,297.8,5/2/2019,10:17:00 am,Morning,10,Cash,283.62,4.76,14.18,8.8,February,2,5,2019
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629.16,2/3/2019,1:50:00 pm,Afternoon,13,Cash,599.2,4.76,29.96,5.3,March,3,2,2019
146-09-5432,A,Yangon,Member,Male,Food and beverages,35.04,9,15.77,331.13,9/2/2019,7:17:00 pm,Evening,19,Ewallet,315.36,4.76,15.77,4.6,February,2,9,2019
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.18,423.74,14/1/2019,2:00:00 pm,Afternoon,14,Credit card,403.56,4.76,20.18,7.5,January,1,14,2019
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.19,193.07,9/2/2019,12:02:00 pm,Afternoon,12,Ewallet,183.88,4.76,9.19,5.1,February,2,9,2019
595-94-9924,A,Yangon,Member,Female,Health and beauty,27.73,5,6.93,145.58,26/3/2019,8:21:00 pm,Evening,20,Credit card,138.65,4.76,6.93,4.2,March,3,26,2019
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7,4.04,84.75,28/1/2019,5:35:00 pm,Evening,17,Cash,80.71,4.76,4.04,8.1,January,1,28,2019
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.83,122.47,14/2/2019,12:42:00 pm,Afternoon,12,Ewallet,116.64,4.76,5.83,6,February,2,14,2019
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.68,329.2,24/3/2019,5:56:00 pm,Evening,17,Cash,313.52,4.76,15.68,7.9,March,3,24,2019
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.3,888.4,9/2/2019,6:58:00 pm,Evening,18,Credit card,846.1,4.76,42.3,8.8,February,2,9,2019
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,24/3/2019,2:08:00 pm,Afternoon,14,Credit card,414.4,4.76,20.72,6.6,March,3,24,2019
186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2,7.95,167.03,27/3/2019,4:30:00 pm,Afternoon,16,Ewallet,159.08,4.76,7.95,6.2,March,3,27,2019
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.5,514.6,27/1/2019,10:44:00 am,Morning,10,Credit card,490.1,4.76,24.5,4.2,January,1,27,2019
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3,4.37,91.82,27/3/2019,8:29:00 pm,Evening,20,Credit card,87.45,4.76,4.37,7.3,March,3,27,2019
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.23,235.75,19/1/2019,11:43:00 am,Morning,11,Ewallet,224.52,4.76,11.23,8.6,January,1,19,2019
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.25,782.21,7/2/2019,10:09:00 am,Morning,10,Cash,744.96,4.76,37.25,6.8,February,2,7,2019
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,8,20.54,431.26,31/1/2019,10:00:00 am,Morning,10,Ewallet,410.72,4.76,20.54,7.6,January,1,31,2019
459-45-2396,A,Yangon,Member,Female,Food and beverages,99.6,3,14.94,313.74,25/2/2019,6:45:00 pm,Evening,18,Cash,298.8,4.76,14.94,5.8,February,2,25,2019
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.65,223.59,2/2/2019,12:40:00 pm,Afternoon,12,Cash,212.94,4.76,10.65,4.1,February,2,2,2019
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.14,44.99,14/3/2019,3:36:00 pm,Afternoon,15,Credit card,42.85,4.76,2.14,9.3,March,3,14,2019
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4,18.93,397.61,11/3/2019,12:04:00 pm,Afternoon,12,Cash,378.68,4.76,18.93,6.8,March,3,11,2019
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.35,217.26,22/2/2019,11:26:00 am,Morning,11,Ewallet,206.91,4.76,10.35,8.7,February,2,22,2019
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,3.94,82.72,2/3/2019,12:36:00 pm,Afternoon,12,Ewallet,78.78,4.76,3.94,6.3,March,3,2,2019
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.11,338.22,10/3/2019,3:06:00 pm,Afternoon,15,Credit card,322.11,4.76,16.11,5.1,March,3,10,2019
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.91,103.13,8/2/2019,10:58:00 am,Morning,10,Cash,98.22,4.76,4.91,7,February,2,8,2019
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.27,26.73,22/2/2019,12:10:00 pm,Afternoon,12,Credit card,25.46,4.76,1.27,5.2,February,2,22,2019
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.1,611.08,10/1/2019,10:31:00 am,Morning,10,Credit card,581.98,4.76,29.1,6.6,January,1,10,2019
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.57,221.89,14/3/2019,1:49:00 pm,Afternoon,13,Ewallet,211.32,4.76,10.57,6.5,March,3,14,2019
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4,2.76,57.88,10/1/2019,11:10:00 am,Morning,11,Ewallet,55.12,4.76,2.76,9,January,1,10,2019
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1,4.42,92.73,15/2/2019,5:38:00 pm,Evening,17,Credit card,88.31,4.76,4.42,5.2,February,2,15,2019
397-25-8725,A,Yangon,Member,Female,Health and beauty,39.62,9,17.83,374.41,13/1/2019,5:54:00 pm,Evening,17,Credit card,356.58,4.76,17.83,6.8,January,1,13,2019
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.71,833.96,15/2/2019,8:51:00 pm,Evening,20,Credit card,794.25,4.76,39.71,7.6,February,2,15,2019
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2,2.53,53.15,2/3/2019,7:26:00 pm,Evening,19,Ewallet,50.62,4.76,2.53,7.2,March,3,2,2019
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.98,629.5,24/3/2019,1:33:00 pm,Afternoon,13,Ewallet,599.52,4.76,29.98,7.1,March,3,24,2019
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.34,175.04,2/2/2019,2:05:00 pm,Afternoon,14,Credit card,166.7,4.76,8.34,9.5,February,2,2,2019
243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,781.62,27/2/2019,11:40:00 am,Morning,11,Ewallet,744.4,4.76,37.22,5.1,February,2,27,2019
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.43,470.99,20/1/2019,12:27:00 pm,Afternoon,12,Ewallet,448.56,4.76,22.43,7.6,January,1,20,2019
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.94,397.84,3/1/2019,8:24:00 pm,Evening,20,Ewallet,378.9,4.76,18.94,9.8,January,1,3,2019
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.86,270.02,24/1/2019,8:59:00 pm,Evening,20,Ewallet,257.16,4.76,12.86,5.1,January,1,24,2019
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.61,579.84,5/1/2019,7:48:00 pm,Evening,19,Ewallet,552.23,4.76,27.61,7.5,January,1,5,2019
361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,469.77,30/3/2019,10:18:00 am,Morning,10,Cash,447.4,4.76,22.37,7.4,March,3,30,2019
131-70-8179,A,Yangon,Member,Female,Health and beauty,92.09,3,13.81,290.08,17/2/2019,4:27:00 pm,Afternoon,16,Cash,276.27,4.76,13.81,4.2,February,2,17,2019
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.19,360.93,21/3/2019,5:04:00 pm,Evening,17,Ewallet,343.74,4.76,17.19,5.9,March,3,21,2019
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,13.3,279.38,2/3/2019,6:14:00 pm,Evening,18,Ewallet,266.08,4.76,13.3,6.9,March,3,2,2019
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.92,943.3,27/3/2019,10:43:00 am,Morning,10,Cash,898.38,4.76,44.92,6.6,March,3,27,2019
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,19/1/2019,7:30:00 pm,Evening,19,Ewallet,456.8,4.76,22.84,5.7,January,1,19,2019
449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,5,12.7,266.65,19/2/2019,2:53:00 pm,Afternoon,14,Credit card,253.95,4.76,12.7,5.3,February,2,19,2019
333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,7,3.53,74.09,28/3/2019,8:14:00 pm,Evening,20,Cash,70.56,4.76,3.53,4.2,March,3,28,2019
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93.88,7,32.86,690.02,5/1/2019,11:51:00 am,Morning,11,Credit card,657.16,4.76,32.86,7.3,January,1,5,2019
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.42,176.92,26/3/2019,2:13:00 pm,Afternoon,14,Credit card,168.5,4.76,8.42,5.3,March,3,26,2019
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1,2.69,56.47,3/2/2019,8:13:00 pm,Evening,20,Ewallet,53.78,4.76,2.69,4.7,February,2,3,2019
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.95,188,6/2/2019,6:44:00 pm,Evening,18,Ewallet,179.05,4.76,8.95,7.9,February,2,6,2019
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8,10.57,222.01,24/2/2019,2:26:00 pm,Afternoon,14,Ewallet,211.44,4.76,10.57,8.9,February,2,24,2019
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3,5.99,125.72,21/2/2019,12:40:00 pm,Afternoon,12,Ewallet,119.73,4.76,5.99,9.3,February,2,21,2019
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21.9,3,3.28,68.98,9/1/2019,6:43:00 pm,Evening,18,Ewallet,65.7,4.76,3.28,4.7,January,1,9,2019
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,263.97,25/2/2019,1:22:00 pm,Afternoon,13,Ewallet,251.4,4.76,12.57,8.7,February,2,25,2019
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.21,88.37,13/1/2019,1:58:00 pm,Afternoon,13,Cash,84.16,4.76,4.21,7.6,January,1,13,2019
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.77,415.23,9/2/2019,11:45:00 am,Morning,11,Cash,395.46,4.76,19.77,5.7,February,2,9,2019
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,7,14.9,312.89,6/1/2019,11:51:00 am,Morning,11,Cash,297.99,4.76,14.9,6.8,January,1,6,2019
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.72,477.13,10/1/2019,5:16:00 pm,Evening,17,Cash,454.41,4.76,22.72,5.4,January,1,10,2019
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.81,289.93,7/2/2019,3:55:00 pm,Afternoon,15,Cash,276.12,4.76,13.81,7.1,February,2,7,2019
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,9/1/2019,12:07:00 pm,Afternoon,12,Cash,158,4.76,7.9,7.8,January,1,9,2019
384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9,44.4,932.34,19/2/2019,3:07:00 pm,Afternoon,15,Cash,887.94,4.76,44.4,8.4,February,2,19,2019
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.6,96.58,18/3/2019,3:29:00 pm,Afternoon,15,Cash,91.98,4.76,4.6,9.8,March,3,18,2019
324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,2,2.09,43.87,5/2/2019,6:45:00 pm,Evening,18,Cash,41.78,4.76,2.09,9.8,February,2,5,2019
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,1,0.78,16.28,19/3/2019,3:23:00 pm,Afternoon,15,Credit card,15.5,4.76,0.78,7.4,March,3,19,2019
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.52,304.98,30/3/2019,8:37:00 pm,Evening,20,Cash,290.46,4.76,14.52,6.7,March,3,30,2019
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2,3.33,69.99,26/1/2019,2:41:00 pm,Afternoon,14,Credit card,66.66,4.76,3.33,6.4,January,1,26,2019
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.83,80.37,2/3/2019,6:18:00 pm,Evening,18,Credit card,76.54,4.76,3.83,5.8,March,3,2,2019
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.3,9,14.98,314.68,4/3/2019,3:27:00 pm,Afternoon,15,Ewallet,299.7,4.76,14.98,7.2,March,3,4,2019
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81.01,3,12.15,255.18,13/1/2019,12:55:00 pm,Afternoon,12,Credit card,243.03,4.76,12.15,9.3,January,1,13,2019
605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.8,3,2.37,49.77,25/3/2019,6:02:00 pm,Evening,18,Cash,47.4,4.76,2.37,9.5,March,3,25,2019
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5,8.62,181.07,11/3/2019,7:44:00 pm,Evening,19,Credit card,172.45,4.76,8.62,9,March,3,11,2019
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10,42.32,888.62,1/1/2019,11:36:00 am,Morning,11,Credit card,846.3,4.76,42.32,9,January,1,1,2019
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7,12.92,271.29,10/2/2019,1:51:00 pm,Afternoon,13,Ewallet,258.37,4.76,12.92,6.7,February,2,10,2019
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.48,640.04,26/1/2019,3:17:00 pm,Afternoon,15,Cash,609.56,4.76,30.48,5.5,January,1,26,2019
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3,12.01,252.25,11/2/2019,3:29:00 pm,Afternoon,15,Cash,240.24,4.76,12.01,5.4,February,2,11,2019
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.61,180.87,7/2/2019,5:59:00 pm,Evening,17,Cash,172.26,4.76,8.61,8.2,February,2,7,2019
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,4.99,104.83,6/3/2019,11:55:00 am,Morning,11,Credit card,99.84,4.76,4.99,7,March,3,6,2019
221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4,14.93,313.57,4/3/2019,10:39:00 am,Morning,10,Cash,298.64,4.76,14.93,8.5,March,3,4,2019
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,167.58,26/2/2019,3:10:00 pm,Afternoon,15,Ewallet,159.6,4.76,7.98,4.9,February,2,26,2019
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.27,26.72,10/3/2019,6:10:00 pm,Evening,18,Credit card,25.45,4.76,1.27,5.1,March,3,10,2019
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1,3.39,71.16,4/2/2019,8:43:00 pm,Evening,20,Credit card,67.77,4.76,3.39,6.5,February,2,4,2019
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.92,250.28,19/1/2019,12:46:00 pm,Afternoon,12,Cash,238.36,4.76,11.92,9.8,January,1,19,2019
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4,11.63,244.23,23/1/2019,5:44:00 pm,Evening,17,Cash,232.6,4.76,11.63,8.4,January,1,23,2019
139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9,43.87,921.19,14/3/2019,2:19:00 pm,Afternoon,14,Ewallet,877.32,4.76,43.87,7.4,March,3,14,2019
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.99,734.71,23/1/2019,10:33:00 am,Morning,10,Cash,699.72,4.76,34.99,6.1,January,1,23,2019
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.73,708.32,9/1/2019,11:40:00 am,Morning,11,Cash,674.59,4.76,33.73,6,January,1,9,2019
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.93,334.48,7/2/2019,7:30:00 pm,Evening,19,Ewallet,318.55,4.76,15.93,8.5,February,2,7,2019
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,1.48,31,18/2/2019,2:42:00 pm,Afternoon,14,Ewallet,29.52,4.76,1.48,4.3,February,2,18,2019
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62,8,24.8,520.8,3/1/2019,7:08:00 pm,Evening,19,Credit card,496,4.76,24.8,6.2,January,1,3,2019
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,864.57,29/3/2019,7:12:00 pm,Evening,19,Ewallet,823.4,4.76,41.17,4.3,March,3,29,2019
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8,30.15,633.11,28/1/2019,3:46:00 pm,Afternoon,15,Credit card,602.96,4.76,30.15,8.4,January,1,28,2019
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,296.94,22/3/2019,7:06:00 pm,Evening,19,Credit card,282.8,4.76,14.14,4.5,March,3,22,2019
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,10,38.3,804.3,24/1/2019,6:10:00 pm,Evening,18,Ewallet,766,4.76,38.3,6,January,1,24,2019
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2,5.8,121.86,10/3/2019,8:46:00 pm,Evening,20,Ewallet,116.06,4.76,5.8,8.8,March,3,10,2019
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.74,183.64,22/2/2019,6:35:00 pm,Evening,18,Ewallet,174.9,4.76,8.74,6.6,February,2,22,2019
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.05,64,18/2/2019,11:40:00 am,Morning,11,Ewallet,60.95,4.76,3.05,5.9,February,2,18,2019
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.02,42.37,29/1/2019,1:46:00 pm,Afternoon,13,Ewallet,40.35,4.76,2.02,6.2,January,1,29,2019
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,2/3/2019,5:16:00 pm,Evening,17,Ewallet,973.8,4.76,48.69,4.4,March,3,2,2019
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,1.59,33.43,9/2/2019,1:22:00 pm,Afternoon,13,Cash,31.84,4.76,1.59,7.7,February,2,9,2019
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.82,1,3.29,69.11,22/2/2019,3:33:00 pm,Afternoon,15,Cash,65.82,4.76,3.29,4.1,February,2,22,2019
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7,30.92,649.3,18/2/2019,1:28:00 pm,Afternoon,13,Cash,618.38,4.76,30.92,6.6,February,2,18,2019
